,polarity,subjectivity,max_polarity
2014-04-13,-0.028571428571428574,0.028571428571428574,0.0
2014-04-20,0.003761755485893415,0.14946447230929988,0.5
2014-04-27,0.13,0.25,0.6
2014-05-04,0.03333333333333333,0.1,0.1
2014-05-11,0.02283549783549783,0.16222943722943722,0.2375
2014-05-18,0.0487012987012987,0.19805194805194806,0.13636363636363635
2014-05-25,0.016666666666666666,0.029999999999999995,0.15
2014-06-01,0.0,0.0,0.0
2014-06-08,0.0,0.0,0.0
2014-06-15,0.1733333333333333,0.2933333333333333,0.4333333333333333
2014-06-22,0.0,0.0,0.0
2014-06-29,0.0,0.0,0.0
2014-07-06,0.0,0.0,0.0
2014-07-13,0.05340136054421769,0.1843537414965986,0.375
2014-07-20,0.05928571428571429,0.39678571428571424,0.5
2014-07-27,0.011990595611285269,0.049451410658307215,0.13636363636363635
2014-08-03,0.17992424242424246,0.3664141414141415,0.5
2014-08-10,0.008333333333333333,0.08333333333333333,0.025
2014-08-17,-0.011764705882352941,0.07058823529411765,0.0
2014-08-24,0.1,0.16666666666666666,0.6
2014-08-31,0.02245989304812834,0.20427807486631014,0.13636363636363635
2014-09-07,-0.029761904761904764,0.047619047619047616,0.0
2014-09-14,0.022727272727272724,0.10353535353535354,0.13636363636363635
2014-09-21,0.03323232323232323,0.06114478114478114,0.2
2014-09-28,0.04852941176470588,0.12058823529411765,0.25
2014-10-05,-0.01,0.030000000000000006,0.0
2014-10-12,-0.36,0.36,-0.5
2014-10-19,0.12173753665689148,0.12595307917888562,1.0
2014-10-26,0.0,0.0,0.0
2014-11-02,0.18,0.26,0.45
2014-11-09,0.1,0.13333333333333333,0.25
2014-11-16,-0.08861340679522497,0.13475665748393026,-0.1555555555555556
2014-11-23,0.0,0.0,0.0
2014-11-30,0.04255050505050505,0.2389646464646465,0.6
2014-12-07,0.07142857142857142,0.17619047619047618,0.21428571428571427
2014-12-14,0.0,0.0,0.0
2014-12-21,0.06453423120089788,0.2209876543209877,0.4
2014-12-28,-0.05185185185185186,0.1962962962962963,0.0
2015-01-04,0.0,0.0,0.0
2015-01-11,-0.0125,0.0,-0.025
2015-01-18,-0.01,0.08,0.0
2015-01-25,-0.04818840579710144,0.18611111111111112,0.5
2015-02-01,0.025,0.225,0.1
2015-02-08,0.0,0.0,0.0
2015-02-15,-0.25,0.25,-0.25
2015-02-22,0.0,0.0,0.0
2015-03-01,-0.06145833333333334,0.27222222222222225,0.0
2015-03-08,0.0,0.0,0.0
2015-03-15,0.12222222222222225,0.2222222222222222,0.4
2015-03-22,0.0,0.0,0.0
2015-03-29,0.0,0.0,0.0
2015-04-05,0.0,0.0,0.0
2015-04-12,0.0,0.07407407407407407,0.0
2015-04-19,0.02526315789473684,0.11684210526315787,0.16
2015-04-26,0.0,0.0,0.0
2015-05-03,0.05166666666666666,0.09000000000000001,0.4333333333333333
2015-05-10,-0.13958333333333334,0.3416666666666666,-0.28125
2015-05-17,0.11363636363636365,0.3545454545454545,-0.5
2015-05-24,0.16666666666666666,0.16666666666666666,0.5
2015-05-31,0.16363636363636366,0.2279545454545455,0.6
2015-06-07,0.0,0.0,0.0
2015-06-14,-0.04375,0.12625,0.0
2015-06-21,0.0,0.0,0.0
2015-06-28,-0.1171875,0.2578125,0.0
2015-07-05,0.05416666666666667,0.2916666666666667,0.15
2015-07-12,0.0,0.1,0.0
2015-07-19,-0.08371212121212122,0.19204545454545446,0.0
2015-07-26,0.0,0.15000000000000002,0.3
2015-08-02,0.06818181818181818,0.2272727272727273,0.13636363636363635
2015-08-09,0.0,0.0,0.0
2015-08-16,0.0,0.0,0.0
2015-08-23,0.0,0.0,0.0
2015-08-30,0.0,0.0,0.0
2015-09-06,0.03125,0.0875,0.125
2015-09-13,0.0,0.0,0.0
2015-09-20,-0.031111111111111117,0.057777777777777775,0.0
2015-09-27,0.1231060606060606,0.2909090909090909,0.4166666666666667
2015-10-04,0.11079545454545454,0.19431818181818186,0.25
2015-10-11,0.0,0.0,0.0
2015-10-18,-0.06333333333333332,0.26166666666666666,0.25
2015-10-25,0.008333333333333333,0.075,0.04166666666666666
2015-11-01,0.0,0.0,0.0
2015-11-08,0.0,0.0,0.0
2015-11-15,0.0,0.0,0.0
2015-11-22,0.3666666666666667,0.7000000000000001,0.3666666666666667
2015-11-29,0.0,0.0,0.0
2015-12-06,0.025,0.1,0.1
2015-12-13,0.0,0.0,0.0
2015-12-20,0.08333333333333333,0.16666666666666666,0.25
2016-01-04,0.25,0.45,0.5
2016-01-11,0.0,0.0,0.0
2016-01-18,0.0,0.0,0.0
2016-01-25,-0.043333333333333335,0.2822222222222222,-0.4
2016-02-01,-0.2,0.35,0.0
2016-02-08,-0.05185185185185186,0.09629629629629632,0.0
2016-02-15,0.0,0.0,0.0
2016-02-22,0.075,0.175,0.25
2016-02-29,0.0,0.0,0.0
2016-03-07,0.0,0.0,0.0
2016-03-14,0.0,0.0,0.0
2016-03-21,-0.03,0.31,0.0
2016-03-28,0.0,0.2,0.0
2016-04-04,0.0,0.0,0.0
2016-04-11,0.0,0.0,0.0
2016-04-18,-0.029272432113341205,0.17493604879968513,0.8
2016-04-25,0.1,0.15833333333333333,0.25
2016-05-02,-0.13333333333333333,0.6,-0.13333333333333333
2016-05-09,-0.038888888888888896,0.32222222222222224,0.0
2016-05-16,-0.038888888888888896,0.07222222222222223,-0.1555555555555556
2016-05-23,-0.0625,0.10833333333333334,0.0
2016-05-30,0.0,0.0,0.0
2016-06-06,0.0,0.0,0.0
2016-06-13,-0.009132996632996632,0.06014309764309765,0.0
2016-06-20,0.0,0.0,0.0
2016-06-27,0.0,0.0,0.0
2016-07-04,0.13,0.25999999999999995,0.4
2016-07-11,0.030416666666666668,0.16625,0.3
2016-07-18,-0.002056277056277061,0.3248917748917749,0.3
2016-07-25,0.14,0.43,0.5
2016-08-01,0.03409090909090909,0.11363636363636365,0.13636363636363635
2016-08-08,-0.1,0.275,-0.1
2016-08-15,0.0,0.0,0.0
2016-08-22,0.03409090909090909,0.11363636363636365,0.13636363636363635
2016-08-29,0.5,0.75,0.5
2016-09-05,0.06818181818181818,0.3272727272727273,0.13636363636363635
2016-09-12,-0.024999999999999998,0.35,0.0
2016-09-19,0.0,0.0,0.0
2016-09-26,-0.0036931818181818172,0.1960227272727273,0.0
2016-10-03,0.02376623376623376,0.17493506493506494,0.13636363636363635
2016-10-10,0.0,0.0,0.0
2016-10-17,0.00907670454545454,0.3116619318181818,0.13636363636363635
2016-10-24,-0.03925619834710744,0.15853994490358125,-0.5
2016-10-31,0.01948051948051948,0.13636363636363638,0.13636363636363635
